CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C108675,0.7871649061250325,LEAVE,YES,66.0
C108680,0.6669140066406057,LEAVE,YES,77.0
C108681,0.5185693041845146,LEAVE,YES,96.82527666201001
C108687,0.10045103966983261,STAY,NO,0.0
C108688,0.4413865412309075,STAY,NO,0.0
C108690,0.8305340871009967,LEAVE,YES,89.5
C108691,0.11029397878206139,STAY,NO,0.0
C108695,0.8850394447989485,LEAVE,YES,81.0
C108702,0.479288245590506,STAY,NO,0.0
C108704,0.6733032516944022,LEAVE,YES,80.0
C108716,0.8461765577694215,LEAVE,YES,55.5
C108718,0.8690176140639179,LEAVE,YES,88.5
C108724,0.40044113081730287,STAY,NO,0.0
C108739,0.34239614623624615,STAY,NO,0.0
C108740,0.6200826268150602,LEAVE,YES,82.5
C108747,0.6103259065792809,LEAVE,YES,120.0
C108749,0.558684608053163,LEAVE,YES,82.74164493682505
C108750,0.7168397745727927,LEAVE,YES,63.0
C108757,0.252491688877846,STAY,NO,0.0
C108766,0.7245356066332144,LEAVE,YES,65.5
C108768,0.5868864842546552,LEAVE,YES,41.059124130155
C108772,0.9140936193862096,LEAVE,YES,65.0
C108774,0.6304983191911581,LEAVE,YES,64.5
C108777,0.36817299851767704,STAY,NO,0.0
C108781,0.5788031104246265,LEAVE,YES,75.5
C108801,0.7581336235915245,LEAVE,YES,44.0
C108817,0.9449173571263161,LEAVE,YES,98.0
C108827,0.5315587512519376,LEAVE,YES,44.21899262769764
C108836,0.5475588118896912,LEAVE,YES,81.98988039746813
C108844,0.5456222348730728,LEAVE,YES,43.470979017561135
C108845,0.8333949509896199,LEAVE,YES,77.0
C108849,0.8025460860865934,LEAVE,YES,72.5
C108850,0.17557752839799715,STAY,NO,0.0
C108851,0.7676599171268299,LEAVE,YES,105.5
C108855,0.3561083361506655,STAY,NO,0.0
C108856,0.6048400031275142,LEAVE,YES,79.5
C108865,0.36975311563620034,STAY,NO,0.0
C108866,0.6415251705349322,LEAVE,YES,66.5
C108885,0.734927568081594,LEAVE,YES,63.0
C108886,0.3483848619483998,STAY,NO,0.0
C108888,0.8310634338084717,LEAVE,YES,80.0
C108889,0.6624718990480062,LEAVE,YES,75.0
C108890,0.7146655491831513,LEAVE,YES,40.0
C108891,0.6446173507835092,LEAVE,YES,81.0
C108896,0.6648190235770801,LEAVE,YES,74.0
C108897,0.8873902876264974,LEAVE,YES,149.5
C108906,0.8703931067685236,LEAVE,YES,54.0
C108920,0.49237645477408365,STAY,NO,0.0
C108922,0.8253089715064997,LEAVE,YES,53.0
C108923,0.5748314797690763,LEAVE,YES,93.5
C108931,0.6542558555042298,LEAVE,YES,98.5
C108932,0.26399719683953143,STAY,NO,0.0
C108933,0.9780711468665708,LEAVE,YES,54.5
C108939,0.884021602090378,LEAVE,YES,113.5
C108943,0.5908229334842291,LEAVE,YES,47.30982454797022
C108945,0.4824676142891588,STAY,NO,0.0
C108948,0.9006877074519783,LEAVE,YES,45.0
C108949,0.40259830228114857,STAY,NO,0.0
C108952,0.5332947896161351,LEAVE,YES,61.99479659817824
C108953,0.7265687523345454,LEAVE,YES,75.5
C108957,0.527227297148045,LEAVE,YES,112.31673293834643
C108962,0.7842157023904343,LEAVE,YES,65.0
C108967,0.7417806954829378,LEAVE,YES,63.0
C108970,0.7448955512092152,LEAVE,YES,55.5
C108981,0.7873966990143743,LEAVE,YES,51.0
C108987,0.7262894385378683,LEAVE,YES,78.5
C108988,0.9224493072737603,LEAVE,YES,85.0
C108990,0.2149114170071267,STAY,NO,0.0
C108997,0.6025726183329836,LEAVE,YES,73.5
C109000,0.8020606927258026,LEAVE,YES,60.5
C109003,0.6584922182678719,LEAVE,YES,83.5
C109005,0.3129161844020816,STAY,NO,0.0
C109007,0.24028638662476753,STAY,NO,0.0
C109008,0.6128173156273748,LEAVE,YES,106.5
C109010,0.38429575980469133,STAY,NO,0.0
C109014,0.8634157367483904,LEAVE,YES,101.5
C109016,0.8811395273362095,LEAVE,YES,80.0
C109018,0.4280308940539998,STAY,NO,0.0
C109029,0.8948459853999274,LEAVE,YES,112.0
C109031,0.5357640119304229,LEAVE,YES,66.07848969412005
C109034,0.5835640423039065,LEAVE,YES,86.5
C109052,0.9309884289027441,LEAVE,YES,74.5
C109053,0.3229104074932517,STAY,NO,0.0
C109054,0.7985195616844688,LEAVE,YES,82.5
C109077,0.816435955488379,LEAVE,YES,50.0
C109078,0.889660545214954,LEAVE,YES,130.0
C109082,0.756996792882264,LEAVE,YES,65.0
C109083,0.8631131408860164,LEAVE,YES,70.5
C109085,0.8095233934933311,LEAVE,YES,72.5
C109086,0.7691451843466359,LEAVE,YES,77.0
C109089,0.8095378550207596,LEAVE,YES,115.0
C109090,0.5416650416798415,LEAVE,YES,60.4164554183794
C109093,0.514791025726916,LEAVE,YES,61.04116155031441
C109096,0.8462732089863823,LEAVE,YES,76.5
C109103,0.27332547055056194,STAY,NO,0.0
C109104,0.3982102528438054,STAY,NO,0.0
C109110,0.6088589732148685,LEAVE,YES,81.0
C109115,0.5451831128743149,LEAVE,YES,49.42495930330032
C109116,0.8252047862090289,LEAVE,YES,73.5
C109118,0.8397137306541966,LEAVE,YES,84.5
C109120,0.7970626631196903,LEAVE,YES,56.0
C109122,0.34562828391297346,STAY,NO,0.0
C109124,0.7831286888616491,LEAVE,YES,107.5
C109129,0.5534194442252971,LEAVE,YES,73.56633607801986
C109138,0.9171075309536544,LEAVE,YES,97.5
C109140,0.8296448342493774,LEAVE,YES,81.0
C109141,0.55877510937739,LEAVE,YES,73.81626640660849
C109143,0.8084843539546835,LEAVE,YES,99.5
C109144,0.977878539512822,LEAVE,YES,68.5
C109145,0.11334732433526307,STAY,NO,0.0
C109147,0.8517125909884155,LEAVE,YES,100.5
C109155,0.8495424251008477,LEAVE,YES,34.5
C109170,0.3685949826729057,STAY,NO,0.0
C109173,0.165798698028197,STAY,NO,0.0
C109180,0.610740225161904,LEAVE,YES,46.0
C109195,0.23942958718650736,STAY,NO,0.0
C109201,0.7871464296753379,LEAVE,YES,101.5
C109202,0.7876612947514108,LEAVE,YES,112.0
C109206,0.7612662948790161,LEAVE,YES,119.5
C109215,0.7737758035820094,LEAVE,YES,54.5
C109220,0.8856487377135708,LEAVE,YES,82.0
C109222,0.4165149168131963,STAY,NO,0.0
C109228,0.6311189874535452,LEAVE,YES,55.5
C109233,0.8718717025813859,LEAVE,YES,72.0
C109235,0.6474474214345992,LEAVE,YES,41.5
C109242,0.5476235283109963,LEAVE,YES,80.35788217131439
C109243,0.3749219816907026,STAY,NO,0.0
C109248,0.6293598341133962,LEAVE,YES,53.0
C109253,0.9179107738230832,LEAVE,YES,45.0
C109254,0.6968527669903473,LEAVE,YES,68.5
C109260,0.8986894459778628,LEAVE,YES,78.5
C109263,0.9614837112899711,LEAVE,YES,56.0
C109270,0.6040108759502133,LEAVE,YES,65.0
C109271,0.6886049507861024,LEAVE,YES,82.5
C109273,0.6140079861443292,LEAVE,YES,98.5
C109279,0.6215822543377506,LEAVE,YES,94.0
C109280,0.6352293712225525,LEAVE,YES,79.5
C109287,0.2376817545426883,STAY,NO,0.0
C109295,0.6594133858448361,LEAVE,YES,53.5
C109304,0.49278480242827005,STAY,NO,0.0
C109305,0.531004347421196,LEAVE,YES,50.00349125859514
C109308,0.2946914067299313,STAY,NO,0.0
C109312,0.9319287940121785,LEAVE,YES,48.0
C109324,0.45441875659168535,STAY,NO,0.0
C109328,0.8224520773017865,LEAVE,YES,62.0
C109329,0.8779241054432566,LEAVE,YES,77.5
C109330,0.481925916749558,STAY,NO,0.0
C109334,0.630898090092637,LEAVE,YES,100.0
C109342,0.9226430274319264,LEAVE,YES,54.5
C109344,0.5714819045569695,LEAVE,YES,79.5
C109345,0.8751825894785084,LEAVE,YES,55.5
C109348,0.32590977290652334,STAY,NO,0.0
C109351,0.8134264184739795,LEAVE,YES,51.0
C109353,0.8059221956823248,LEAVE,YES,68.5
C109360,0.5082206098292114,LEAVE,YES,65.72487086455249
C109361,0.6193129898475416,LEAVE,YES,68.0
C109364,0.9324294352664464,LEAVE,YES,67.5
C109365,0.455463513952177,STAY,NO,0.0
C109368,0.6957665265855226,LEAVE,YES,151.0
C109369,0.907245061985044,LEAVE,YES,55.0
C109372,0.4210386959682867,STAY,NO,0.0
C109374,0.7488397953983619,LEAVE,YES,96.5
C109380,0.8195602994684508,LEAVE,YES,118.0
C109392,0.8897280358571611,LEAVE,YES,69.0
C109396,0.8033063307903101,LEAVE,YES,98.0
C109400,0.5809786381524743,LEAVE,YES,134.0
C109405,0.7910675445265763,LEAVE,YES,54.5
C109414,0.8808346719278278,LEAVE,YES,45.5
C109415,0.5977376844982237,LEAVE,YES,72.5
C109417,0.8092044180431425,LEAVE,YES,59.0
C109418,0.8480564717762079,LEAVE,YES,100.0
C109422,0.8033826852700641,LEAVE,YES,101.0
C109426,0.5940814233028967,LEAVE,YES,97.5
C109437,0.5360137111940084,LEAVE,YES,130.9716060440242
C109442,0.56869059449404,LEAVE,YES,44.0256064769338
C109446,0.2885115518100842,STAY,NO,0.0
C109447,0.37101977589915774,STAY,NO,0.0
C109451,0.22352735023240988,STAY,NO,0.0
C109455,0.949317225882818,LEAVE,YES,87.5
C109457,0.9039462616262384,LEAVE,YES,59.0
C109464,0.7475666770689008,LEAVE,YES,93.5
C109465,0.9071859384575742,LEAVE,YES,36.0
C109470,0.4692734187240245,STAY,NO,0.0
C109472,0.8233607398418941,LEAVE,YES,86.0
C109473,0.4146990260988229,STAY,NO,0.0
C109474,0.8728026622331353,LEAVE,YES,61.5
C109483,0.8760203238139147,LEAVE,YES,73.0
C109484,0.7865201893277128,LEAVE,YES,96.0
C109486,0.29299840726219867,STAY,NO,0.0
C109498,0.7016584112763476,LEAVE,YES,73.0
C109502,0.7695385820058884,LEAVE,YES,74.0
C109506,0.89612585319194,LEAVE,YES,122.5
C109509,0.6138465845385772,LEAVE,YES,72.0
C109515,0.7826805967078886,LEAVE,YES,62.0
C109523,0.9357399718667582,LEAVE,YES,87.0
C109526,0.9826216335905711,LEAVE,YES,72.0
C109529,0.6210999815524852,LEAVE,YES,56.5
C109530,0.8494900618771594,LEAVE,YES,49.5
C109531,0.3342662522829468,STAY,NO,0.0
C109533,0.6384240924030407,LEAVE,YES,98.0
C109539,0.8683303758558671,LEAVE,YES,85.5
C109540,0.8733872233025447,LEAVE,YES,84.5
C109541,0.7834833543453286,LEAVE,YES,72.0
C109542,0.6426843463069472,LEAVE,YES,61.5
C109543,0.9512234081492881,LEAVE,YES,48.0
C109544,0.40940711402298857,STAY,NO,0.0
C109547,0.748166314899482,LEAVE,YES,75.0
C109548,0.8729118474553615,LEAVE,YES,58.5
C109549,0.454472284295154,STAY,NO,0.0
C109550,0.6743709155396539,LEAVE,YES,117.0
C109554,0.9362601418570992,LEAVE,YES,101.5
C109570,0.5137971088139279,LEAVE,YES,43.434899316648504
C109571,0.6160844517216396,LEAVE,YES,66.5
C109572,0.36443381148138143,STAY,NO,0.0
C109576,0.8576991892861942,LEAVE,YES,135.5
C109580,0.6490544638635951,LEAVE,YES,67.5
C109581,0.8877073062119699,LEAVE,YES,46.5
C109584,0.9438314782056719,LEAVE,YES,130.0
C109589,0.4258974160221752,STAY,NO,0.0
C109590,0.7987997223924734,LEAVE,YES,40.5
C109593,0.7475666770689008,LEAVE,YES,78.0
C109594,0.2297384893283944,STAY,NO,0.0
C109596,0.8097092873125126,LEAVE,YES,77.0
C109599,0.23647985299116348,STAY,NO,0.0
C109601,0.35705934077015566,STAY,NO,0.0
C109611,0.5850587576168108,LEAVE,YES,66.5
C109613,0.8476719613895637,LEAVE,YES,71.0
C109615,0.5131074619982531,LEAVE,YES,60.295722293760676
C109617,0.41990608947169905,STAY,NO,0.0
C109627,0.6267991839415605,LEAVE,YES,80.5
C109631,0.7173611861120326,LEAVE,YES,106.5
C109633,0.7887624674422609,LEAVE,YES,69.5
C109638,0.7879581846184903,LEAVE,YES,82.0
C109642,0.5768679690975722,LEAVE,YES,89.5
C109644,0.8288104005722856,LEAVE,YES,81.5
C109649,0.7393886893333221,LEAVE,YES,54.5
C109651,0.8317166009247657,LEAVE,YES,77.0
C109654,0.30301568901222176,STAY,NO,0.0
C109658,0.31354747731292476,STAY,NO,0.0
C109660,0.6276099879529916,LEAVE,YES,80.0
C109663,0.9253736517836829,LEAVE,YES,132.5
C109664,0.8480025586189502,LEAVE,YES,94.0
C109666,0.9408380372436718,LEAVE,YES,99.5
C109668,0.8375836697483097,LEAVE,YES,89.5
C109669,0.38639066723120435,STAY,NO,0.0
C109682,0.8231586583151884,LEAVE,YES,56.5
C109685,0.8112815499710888,LEAVE,YES,92.0
C109688,0.8604890009197185,LEAVE,YES,78.0
C109691,0.7864006031992293,LEAVE,YES,52.5
C109692,0.9279086570928691,LEAVE,YES,86.0
C109695,0.5252335824118356,LEAVE,YES,71.93643885624635
C109696,0.6575289891454595,LEAVE,YES,48.5
C109703,0.6061511159561751,LEAVE,YES,77.5
C109704,0.18628754154279498,STAY,NO,0.0
C109715,0.24435720635303348,STAY,NO,0.0
C109718,0.8709918142866561,LEAVE,YES,94.5
C109720,0.30704966786095156,STAY,NO,0.0
C109721,0.896077329994972,LEAVE,YES,76.5
C109722,0.24663278163369096,STAY,NO,0.0
C109724,0.5577776989901309,LEAVE,YES,147.5
C109726,0.8244751620978571,LEAVE,YES,66.0
C109727,0.7373690850478252,LEAVE,YES,86.5
C109731,0.6276087425820411,LEAVE,YES,48.5
C109734,0.7669251753260955,LEAVE,YES,51.5
C109735,0.8924824513609205,LEAVE,YES,56.5
C109742,0.561920642819073,LEAVE,YES,57.43047713828875
C109745,0.5914764314570646,LEAVE,YES,76.0
C109747,0.7079851740666405,LEAVE,YES,61.5
C109748,0.2612486943087132,STAY,NO,0.0
C109750,0.6764260297753381,LEAVE,YES,60.5
C109752,0.8938476279715,LEAVE,YES,76.5
C109753,0.6706490906577381,LEAVE,YES,88.0
C109761,0.34157684277809425,STAY,NO,0.0
C109762,0.8027485914555618,LEAVE,YES,53.0
C109769,0.37346099740753647,STAY,NO,0.0
C109773,0.8997536688659317,LEAVE,YES,53.0
C109777,0.6165934386212508,LEAVE,YES,76.5
C109778,0.6764445442191425,LEAVE,YES,78.0
C109794,0.7553211789364556,LEAVE,YES,60.5
C109797,0.40143168397902385,STAY,NO,0.0
C109800,0.9272089224132575,LEAVE,YES,73.5
C109802,0.4424725164664964,STAY,NO,0.0
C109804,0.7331797852653389,LEAVE,YES,85.5
C109808,0.928508199575635,LEAVE,YES,50.0
C109811,0.9355818231315175,LEAVE,YES,61.5
C109813,0.41782548907797623,STAY,NO,0.0
C109818,0.8074188840381776,LEAVE,YES,71.5
C109826,0.9454814169529998,LEAVE,YES,61.0
C109828,0.806734846668945,LEAVE,YES,61.5
C109833,0.7163965775805157,LEAVE,YES,64.0
C109835,0.3139826574517719,STAY,NO,0.0
C109841,0.2552769469817706,STAY,NO,0.0
C109851,0.8453975368901719,LEAVE,YES,68.5
C109855,0.26765026469168357,STAY,NO,0.0
C109856,0.7938333559634625,LEAVE,YES,74.0
C109859,0.8851924581353753,LEAVE,YES,98.5
C109866,0.7580233277904965,LEAVE,YES,66.0
C109867,0.3986234954265811,STAY,NO,0.0
C109874,0.5829380502249614,LEAVE,YES,89.5
C109879,0.7663398264503488,LEAVE,YES,61.5
C109891,0.833716136523873,LEAVE,YES,92.5
C109894,0.7611608790498073,LEAVE,YES,45.0
C109901,0.4335099818052893,STAY,NO,0.0
C109904,0.48215840780677166,STAY,NO,0.0
C109907,0.28515613052055244,STAY,NO,0.0
C109909,0.794738209898886,LEAVE,YES,93.5
C109917,0.8210903251606172,LEAVE,YES,119.0
C109927,0.36600336298473535,STAY,NO,0.0
C109934,0.7894378352561671,LEAVE,YES,56.0
C109936,0.7873462608709522,LEAVE,YES,188.0
C109942,0.9215648175685911,LEAVE,YES,60.0
C109950,0.8807307481768227,LEAVE,YES,157.5
C109953,0.6913991575592823,LEAVE,YES,66.0
C109960,0.6868690216932534,LEAVE,YES,83.0
C109965,0.300297421765144,STAY,NO,0.0
C109968,0.8643021722548467,LEAVE,YES,74.0
C109970,0.881600701219841,LEAVE,YES,64.0
C109978,0.7016584112763476,LEAVE,YES,40.0
C109979,0.7918568209252879,LEAVE,YES,108.0
C109984,0.8136048424673412,LEAVE,YES,41.0
C109993,0.8925371402760153,LEAVE,YES,63.5
C109995,0.6223488718350892,LEAVE,YES,48.5
C109996,0.4759697467906521,STAY,NO,0.0
C109998,0.7934208402220282,LEAVE,YES,79.0
C110002,0.9383675062713119,LEAVE,YES,95.0
C110004,0.5169578284338452,LEAVE,YES,100.11201745640902
C110006,0.3677142920253898,STAY,NO,0.0
C110009,0.8741379341975667,LEAVE,YES,110.0
C110014,0.67319026266235,LEAVE,YES,61.5
C110018,0.5971371688082086,LEAVE,YES,88.5
C110032,0.8916174142746724,LEAVE,YES,37.0
C110035,0.9661019585586256,LEAVE,YES,44.5
C110037,0.9019355770395847,LEAVE,YES,55.5
C110041,0.6685080164237683,LEAVE,YES,67.5
C110047,0.6332709118470585,LEAVE,YES,80.5
C110050,0.5433435620103871,LEAVE,YES,82.36840554176581
C110051,0.8662701518532925,LEAVE,YES,102.0
C110053,0.6385588001697713,LEAVE,YES,72.0
C110062,0.7246495962957621,LEAVE,YES,71.5
C110064,0.45857616003437973,STAY,NO,0.0
C110065,0.6416167499531893,LEAVE,YES,63.5
C110073,0.35808242004939084,STAY,NO,0.0
C110079,0.616422956426969,LEAVE,YES,44.0
C110086,0.5861636422557914,LEAVE,YES,48.61636422557914
C110092,0.6200826268150602,LEAVE,YES,78.5
C110095,0.876494627647749,LEAVE,YES,100.5
C110096,0.4645018375063847,STAY,NO,0.0
C110101,0.7610375922387113,LEAVE,YES,103.0
C110104,0.4428201630130452,STAY,NO,0.0
C110110,0.796237085064962,LEAVE,YES,94.0
C110119,0.6409970932283812,LEAVE,YES,77.0
C110137,0.7509410487109544,LEAVE,YES,75.5
C110139,0.8114461783075566,LEAVE,YES,72.0
C110141,0.18177714155227148,STAY,NO,0.0
C110144,0.3731436193425152,STAY,NO,0.0
C110155,0.31042893842505404,STAY,NO,0.0
C110164,0.6894301080819275,LEAVE,YES,61.0
C110165,0.7419321087215108,LEAVE,YES,133.0
C110167,0.2927008520561461,STAY,NO,0.0
C110168,0.3534801131254834,STAY,NO,0.0
C110170,0.8697401893737388,LEAVE,YES,148.5
C110175,0.8782444219970393,LEAVE,YES,69.5
C110182,0.9702078723128209,LEAVE,YES,60.5
C110183,0.1477746872729459,STAY,NO,0.0
C110184,0.6862787331309241,LEAVE,YES,35.5
C110186,0.9316981300946184,LEAVE,YES,99.0
C110192,0.507637415964446,LEAVE,YES,35.68736743680014
C110201,0.8479321150080907,LEAVE,YES,64.5
C110204,0.7298462281622434,LEAVE,YES,67.5
C110205,0.5661662949631412,LEAVE,YES,57.939955395576945
C110206,0.807227859464883,LEAVE,YES,87.0
C110212,0.7644380789734861,LEAVE,YES,46.0
C110214,0.6148892573191252,LEAVE,YES,121.0
C110217,0.6769930483645124,LEAVE,YES,41.0
C110218,0.3797159553347433,STAY,NO,0.0
C110221,0.7118390703369899,LEAVE,YES,55.0
C110224,0.7026849792054309,LEAVE,YES,66.5
C110226,0.8411244791968139,LEAVE,YES,50.5
C110227,0.46677147025594173,STAY,NO,0.0
C110231,0.8637183938628974,LEAVE,YES,71.0
C110235,0.919294663322959,LEAVE,YES,49.5
C110239,0.8334682512058341,LEAVE,YES,102.5
C110243,0.8511103409074977,LEAVE,YES,54.0
C110245,0.9200917439512403,LEAVE,YES,93.5
C110257,0.49828025135124465,STAY,NO,0.0
C110260,0.6397216119361602,LEAVE,YES,63.5
C110265,0.30353084264046487,STAY,NO,0.0
C110266,0.9203067816655175,LEAVE,YES,54.0
C110279,0.38813416389364674,STAY,NO,0.0
C110290,0.5590787751028767,LEAVE,YES,77.21628891604877
C110300,0.3145735705183288,STAY,NO,0.0
C110301,0.29398808581423513,STAY,NO,0.0
C110303,0.700418511552973,LEAVE,YES,110.0
C110304,0.6809419123028161,LEAVE,YES,47.5
C110307,0.7394225259286448,LEAVE,YES,68.5
C110316,0.5775382347944074,LEAVE,YES,50.64151465341277
C110322,0.537170590544921,LEAVE,YES,64.66671208574402
C110328,0.43645338545383167,STAY,NO,0.0
C110329,0.32746248921556803,STAY,NO,0.0
C110335,0.3346427259876167,STAY,NO,0.0
C110340,0.96886583582066,LEAVE,YES,117.5
C110347,0.6715463672484208,LEAVE,YES,103.0
C110348,0.8784021805477807,LEAVE,YES,108.5
C110349,0.4409989179017988,STAY,NO,0.0
C110350,0.8417075428182492,LEAVE,YES,67.5
C110362,0.5971668941184336,LEAVE,YES,96.0
C110369,0.8509620730983463,LEAVE,YES,106.5
C110370,0.7760405168054991,LEAVE,YES,121.5
C110371,0.3165566022315148,STAY,NO,0.0
C110372,0.4064680879216778,STAY,NO,0.0
C110379,0.8548426053324073,LEAVE,YES,66.5
C110381,0.5310863912335639,LEAVE,YES,47.3573302532249
C110382,0.7594407782344429,LEAVE,YES,65.0
C110400,0.7900688059825797,LEAVE,YES,76.0
C110405,0.9357253220488033,LEAVE,YES,60.5
C110406,0.4002095362172561,STAY,NO,0.0
C110407,0.38639066723120435,STAY,NO,0.0
C110409,0.8867159387476873,LEAVE,YES,113.0
C110411,0.6680226709258426,LEAVE,YES,85.5
C110420,0.5442006298196754,LEAVE,YES,96.11912281483671
C110421,0.23586795975629657,STAY,NO,0.0
C110427,0.3840153166872997,STAY,NO,0.0
C110430,0.84904588580352,LEAVE,YES,80.5
C110432,0.8899625859432917,LEAVE,YES,54.5
C110433,0.5951842320627084,LEAVE,YES,67.0
C110437,0.32224861987836945,STAY,NO,0.0
C110446,0.7847641884535652,LEAVE,YES,78.0
C110448,0.6650727971561116,LEAVE,YES,82.0
C110450,0.6998670577549791,LEAVE,YES,81.0
C110455,0.7328619421397282,LEAVE,YES,29.0
C110457,0.4913313715517071,STAY,NO,0.0
C110459,0.5547024996354426,LEAVE,YES,65.4395399504202
C110464,0.5427291554091564,LEAVE,YES,63.26843598023612
C110467,0.384907710067575,STAY,NO,0.0
C110472,0.8240381128073438,LEAVE,YES,57.0
C110493,0.2516204039751418,STAY,NO,0.0
C110499,0.34822730196103413,STAY,NO,0.0
C110505,0.23229015782885945,STAY,NO,0.0
C110508,0.5162871457491073,LEAVE,YES,91.70856771257414
C110511,0.354377311559495,STAY,NO,0.0
C110514,0.37320477814561276,STAY,NO,0.0
C110519,0.8233336985494512,LEAVE,YES,85.5
C110524,0.7097051308816503,LEAVE,YES,102.0
C110527,0.701367339747762,LEAVE,YES,69.5
C110529,0.8946365746954438,LEAVE,YES,76.5
C110530,0.7081941645043184,LEAVE,YES,60.0
C110531,0.8862719759989276,LEAVE,YES,96.5
C110537,0.8422592885039616,LEAVE,YES,99.5
C110544,0.7800432603154138,LEAVE,YES,93.0
C110545,0.8691977890005222,LEAVE,YES,62.0
C110547,0.6444127746567839,LEAVE,YES,72.0
C110548,0.9061543156353775,LEAVE,YES,65.0
C110556,0.6193245945121372,LEAVE,YES,74.0
C110559,0.5015985984332535,LEAVE,YES,116.90444540361314
C110560,0.5168255885083008,LEAVE,YES,69.59114063027833
C110564,0.5423386702917045,LEAVE,YES,68.09676852200545
C110566,0.8183912444143001,LEAVE,YES,88.0
C110570,0.8705821978092309,LEAVE,YES,137.0
C110573,0.8244896771501039,LEAVE,YES,68.5
C110575,0.5158893358391211,LEAVE,YES,28.175810852094962
C110577,0.8036603801300914,LEAVE,YES,55.5
C110579,0.31695114335101193,STAY,NO,0.0
C110583,0.8218095960913,LEAVE,YES,120.5
C110591,0.7928584858621602,LEAVE,YES,73.5
C110592,0.5286149729883497,LEAVE,YES,98.36606946261169
C110594,0.37095857183763903,STAY,NO,0.0
C110596,0.5800028926857346,LEAVE,YES,71.0
C110599,0.7006612847182141,LEAVE,YES,135.5
C110600,0.8127001381041192,LEAVE,YES,81.5
C110604,0.6785665453264891,LEAVE,YES,155.5
C110606,0.7948872920316072,LEAVE,YES,75.5
C110612,0.5884609415353218,LEAVE,YES,83.5
C110616,0.594716729930085,LEAVE,YES,126.5
C110618,0.9537448035910544,LEAVE,YES,76.5
C110622,0.8964510967115958,LEAVE,YES,93.0
C110623,0.41527665018173715,STAY,NO,0.0
C110627,0.3652632495509597,STAY,NO,0.0
C110631,0.8071761205761899,LEAVE,YES,81.0
C110634,0.8869278404181127,LEAVE,YES,52.0
C110635,0.8030003330009701,LEAVE,YES,47.0
C110637,0.5979751275556597,LEAVE,YES,83.5
C110641,0.5438397866345102,LEAVE,YES,58.523813115948286
C110645,0.19426707906525176,STAY,NO,0.0
C110647,0.25634506325022954,STAY,NO,0.0
C110652,0.8708208277810346,LEAVE,YES,67.0
C110656,0.5987360733348491,LEAVE,YES,84.0
C110658,0.6183499221274299,LEAVE,YES,46.5
C110663,0.840324446500015,LEAVE,YES,56.0
C110669,0.2182944562637832,STAY,NO,0.0
C110670,0.79577497604472,LEAVE,YES,101.0
C110671,0.46182088042930153,STAY,NO,0.0
C110675,0.8530613829009579,LEAVE,YES,70.0
C110677,0.7787524388665491,LEAVE,YES,125.5
C110678,0.9629282778563499,LEAVE,YES,53.5
C110682,0.5783512759168034,LEAVE,YES,107.0
C110685,0.5075696257496677,LEAVE,YES,41.772101826466105
C110688,0.9665219550466683,LEAVE,YES,65.5
C110689,0.7336736289053691,LEAVE,YES,71.0
C110699,0.3163304947578683,STAY,NO,0.0
C110700,0.5701130286214188,LEAVE,YES,99.5
C110719,0.7036541188077681,LEAVE,YES,61.5
C110722,0.1837173714714234,STAY,NO,0.0
C110723,0.8631410494960898,LEAVE,YES,72.5
C110727,0.7980694542847779,LEAVE,YES,49.5
C110731,0.6251399511178183,LEAVE,YES,51.0
C110733,0.6181456939200752,LEAVE,YES,62.0
C110737,0.4747580545858856,STAY,NO,0.0
C110739,0.6345500127663749,LEAVE,YES,40.5
C110740,0.607072322793824,LEAVE,YES,102.0
C110747,0.42960346658750287,STAY,NO,0.0
C110750,0.8448529626064315,LEAVE,YES,81.5
C110754,0.889718327574008,LEAVE,YES,49.5
C110755,0.9412831125028014,LEAVE,YES,105.0
C110765,0.18563196376661933,STAY,NO,0.0
C110770,0.829148999437832,LEAVE,YES,61.0
C110771,0.3021323390073293,STAY,NO,0.0
C110773,0.766259169335446,LEAVE,YES,86.5
C110777,0.4194266224005299,STAY,NO,0.0
C110781,0.7495551814061125,LEAVE,YES,56.0
C110783,0.20526786155100735,STAY,NO,0.0
C110788,0.8656757142255815,LEAVE,YES,86.5
C110789,0.9873304153883028,LEAVE,YES,79.0
C110794,0.8572435477134321,LEAVE,YES,65.5
C110795,0.4979746001197891,STAY,NO,0.0
C110796,0.6268464234102102,LEAVE,YES,89.0
C110801,0.8970746810343314,LEAVE,YES,84.5
C110802,0.5842361171903592,LEAVE,YES,68.0
C110803,0.35841550697027047,STAY,NO,0.0
C110819,0.9200499941853575,LEAVE,YES,66.5
C110821,0.29650970329872256,STAY,NO,0.0
C110827,0.8924854511551208,LEAVE,YES,68.0
C110831,0.6637711709852856,LEAVE,YES,110.5
C110832,0.3238242625358605,STAY,NO,0.0
C110839,0.7878043153286352,LEAVE,YES,68.0
C110840,0.6842109857221991,LEAVE,YES,62.5
C110844,0.8010469260448543,LEAVE,YES,72.5
C110847,0.49967469706552753,STAY,NO,0.0
C110851,0.253748003655737,STAY,NO,0.0
C110854,0.7885223850065652,LEAVE,YES,94.5
C110855,0.7848167926586432,LEAVE,YES,99.0
C110858,0.2266080312629195,STAY,NO,0.0
C110859,0.49071740240525596,STAY,NO,0.0
